"","FID_bog","Geo_group","PLANT_COMM","SOURCE","AREA","PERIMETER","HECTARES","ALPINE_EVC","SHRUBBY","AreaBurnt_0","AreaBurnt_3","AreaBurnt_4","AreaBurnt_2","AreaBurnt_1","AreaBurnt_5","AreaMultiBurnt","PropMultiBurnt","MultiBurntBinary","TimesBurnt","Mean_elevation","Mean_slope","Exposure (5 = Lower; 6 = Higher)","Mean_annual_min_temp","Mean_annual_max_temp","Mean_annual_rainfall","Shape_Area","Aspect","ASPN","Exposure","PA_Ratio","PropTree","PropTreeBuffer","rain.anom.2019"
"1630","1619","Snowy Range","Bog","Tolsma edits",3863.579721272,278.23425082673,0.3863579721272,NA,"moderate",0,0,0,3863.57958084972,0,0,3863.57958084972,1,1,2,1312,3,6,4,13,989,1626.76355338243,88,88,"6",0.0720146265637628,1,0.95026439214471,5.0419921875
"1631","1620","Snowy Range","Bog","Tolsma edits",1896.61743574,172.94264018349,0.189661743574,NA,"moderate",0,0,0,1896.6175954464,0,0,1896.6175954464,1,1,2,1326,5,6,4,13,989,358.790014243073,178,178,"6",0.0911847781869691,0,0.889434343975722,5.0419921875
"1632","1621","Snowy Range","Bog","Tolsma edits",2061.365984187,168.91706025965,0.2061365984187,NA,"moderate",0,0,0,2061.36466452949,0,0,2061.36466452949,1,1,2,1502,6,6,4,13,989,1013.86734784511,242,118,"6",0.0819442357909436,1,0.999998705957543,5.0419921875
"1633","1622","Snowy Range","Bog","Tolsma edits",9156.596186757,459.46506145823,0.9156596186757,NA,"tall",0,0,0,9156.59506283031,0,0,9156.59506283031,1,1,2,1487,8,6,4,13,989,447.313521909949,223,137,"6",0.0501785873360611,1,0.999995040768791,5.0419921875
"1634","1623","Snowy Range","Bog","Tolsma edits",2547.575114846,189.14959952053,0.2547575114846,NA,"moderate",0,0,0,2547.57367179388,0,0,2547.57367179388,1,1,2,1357,9,6,4,13,1016,266.835397627546,295,65,"6",0.0742469175563304,1,0.907481632646084,5.8828125
"1635","1624","Snowy Range","Bog","Tolsma edits",3804.653778486,342.19223338794,0.3804653778486,NA,"moderate",0,0,0,3804.65673511761,0,0,3804.65673511761,1,1,2,1364,15,6,4,13,1016,200.000000037253,275,85,"6",0.0899404396065993,1,0.890945787395685,5.8828125
"1636","1625","Snowy Range","Bog","Tolsma edits",3439.62823078,229.20884338215,0.343962823078,NA,"moderate",0,0,0,3439.63203891465,0,0,3439.63203891465,1,1,2,1455,10,6,4,13,1016,400.000000186265,268,92,"6",0.0666376794244919,1,0.988466494086772,5.8828125
"1637","1626","Snowy Range","Bog","Tolsma edits",4000.352075517,357.09731196692,0.4000352075517,NA,"tall",0,0,0,4000.35371655681,0,0,4000.35371655681,1,1,2,1354,5,6,2,10,1016,263.714427405052,205,155,"6",0.0892664708570106,1,0.892334629123474,5.8828125
"1638","1627","Snowy Range","Bog","Tolsma edits",1249.779503718,185.7756145718,0.1249779503718,NA,"moderate",0,0,0,1249.77981021059,0,0,1249.77981021059,1,1,2,1354,6,6,2,10,1016,200.000000074506,242,118,"6",0.148646712495389,1,0.840663067822454,5.8828125
"1639","1628","Snowy Range","Bog","Tolsma edits",14056.0549936,1378.38450426883,1.40560549936,NA,"moderate",0,0,0,14056.0194435161,0,0,14056.0194435161,1,1,2,1466,6,6,2,10,1016,300,178,178,"6",0.0980633972260663,1,0.957473328612195,5.8828125
"1640","1629","Snowy Range","Bog","Tolsma edits",4701.769214816,553.55988192071,0.4701769214816,NA,"moderate",0,0,0,4701.76671988724,0,0,4701.76671988724,1,1,2,1496,3,6,2,9.5,1016,1058.05101897579,0,0,"6",0.117734379683366,1,0.823009571524628,5.88281202316284
"1641","1630","Snowy Range","Bog","Tolsma edits",3317.00363525,295.29303199354,0.331700363525,NA,"moderate",0,0,0,3317.0086300767,0,0,3317.0086300767,1,1,2,1414,11,6,2,10,1016,101.227402893793,175,175,"6",0.089024030258949,1,0.902613891905591,5.8828125
"1642","1631","Snowy Range","Bog","Tolsma edits",3497.111294778,292.8467404157,0.3497111294778,NA,"moderate",0,0,0,3497.11336201519,0,0,3497.11336201519,1,1,2,1414,10,6,2,10,1016,300.000000447035,299,61,"6",0.0837396112765951,1,0.957170812423775,5.8828125
"1643","1632","Snowy Range","Bog","Tolsma edits",4227.487098999,455.20733685305,0.4227487098999,NA,"low",0,0,0,4227.48887238913,0,0,4227.48887238913,1,1,2,1387,5,6,4,13,1016,2646.43390344293,178,178,"6",0.107677995507269,1,0.711465684639871,5.8828125
"1644","1633","Snowy Range","Bog","Tolsma edits",5146.084148932,339.28623967846,0.5146084148932,NA,"low",0,0,0,5146.08492560773,0,0,5146.08492560773,1,1,2,1398,2,6,4,13,1016,1511.9755738499,0,0,"6",0.0659309544615344,0.849874791491473,0.62701673429374,5.8828125
"1645","1634","Snowy Range","Bog","Tolsma edits",1844.96581699,265.10955428873,0.184496581699,NA,"moderate",0,0,0,1844.96573268524,0,0,1844.96573268524,1,1,2,1436,9,6,4,13,1016,193.034888764847,257,103,"6",0.143693477595833,1,0.939813366719174,5.8828125
"1646","1635","Snowy Range","Bog","Tolsma edits",2428.024025977,217.32904942557,0.2428024025977,NA,"moderate",0,0,0,2428.0240250985,0,0,2428.0240250985,1,1,2,1466,7,6,4,13,1016,694.472388108397,287,73,"6",0.0895086074521524,1,0.999998534378709,5.88281297683716
"1647","1636","Snowy Range","Bog","Tolsma edits",1565.833087429,166.86494182194,0.1565833087429,NA,"moderate",0,0,0,1565.83197006472,0,0,1565.83197006472,1,1,2,1465,8,6,4,13,1016,400.872782311505,290,70,"6",0.106566238229083,1,0.999999038354741,5.8828125
"1648","1637","Snowy Range","Bog","Tolsma edits",2176.515740871,190.77925050484,0.2176515740871,NA,"moderate",0,0,0,2176.51557274687,0,0,2176.51557274687,1,1,2,1441,8,6,4,13,1016,200,250,110,"6",0.0876535128702969,1,0.995688834489145,5.8828125
"1649","1638","Snowy Range","Bog","Tolsma edits",923.952303484,128.01035687978,0.0923952303484,NA,"moderate",0,0,0,923.952719894088,0,0,923.952719894088,1,1,2,1457,7,6,4,13,1016,188.235119964569,260,100,"6",0.138546498988188,1,0.999999412230846,5.8828125
"1650","1639","Snowy Range","Bog","Tolsma edits",6575.144647211,445.56343625876,0.6575144647211,NA,"moderate",0,0,0,6575.14570942118,0,0,6575.14570942118,1,1,2,1483,9,6,4,13,1016,435.912329123162,268,92,"6",0.0677648112954832,1,0.999996483129372,5.8828125
"1651","1640","Snowy Range","Bog","Tolsma edits",3180.32522808,373.21033921362,0.318032522808,NA,"moderate",0,0,0,3180.323884283,0,0,3180.323884283,1,1,2,1535,3,6,4,13,1016,1021.41526054596,0,0,"6",0.117349740183312,1,0.999998183827057,5.8828125
"1652","1641","Snowy Range","Bog","Tolsma edits",19234.855701521,1237.88605210053,1.9234855701521,NA,"moderate",0,0,0,19234.8596878063,0,0,19234.8596878063,1,1,2,1472,7,6,4,13,1016,2721.44426678332,313,47,"6",0.0643563992009903,1,0.99432355076157,5.8828125
"1653","1642","Snowy Range","Bog","Tolsma edits",34398.651608013,2533.68116577256,3.4398651608013,NA,"low",0,0,0,34398.6632032813,0,0,34398.6632032813,1,1,2,1412,2,6,4,13,1016,1867.71858036423,88,88,"6",0.0736564094036276,0.0443573418458713,0.580018830770885,5.88281297683716
"1654","1643","Snowy Range","Bog","Tolsma edits",1690.846346498,245.05711082921,0.1690846346498,NA,"moderate",0,1690.85001206627,0,0,0,0,1690.85001206627,1,1,3,1308,11,6,2,10,1005,332.404625382539,136,136,"6",0.144931626304638,1,0.999998905992914,2.521484375
"1655","1644","Snowy Range","Bog","Tolsma edits",7136.050618127,617.77823984226,0.7136050618127,NA,"moderate",0,7136.04948607963,0,0,0,0,7136.04948607963,1,1,3,1412,10,6,2.5,10.5,1005,320.755223408875,100,100,"6",0.0865714486768044,1,0.999996134675582,2.521484375
"1656","1645","Snowy Range","Bog","Tolsma edits",3764.728127971,266.98984017516,0.3764728127971,NA,"moderate",0,3764.73095401645,0,0,0,0,3764.73095401645,1,1,3,1462,12,6,3,11,1005,499.999999813735,102,102,"6",0.0709187572381366,1,0.99999768470369,2.521484375
"1657","1646","Snowy Range","Bog","Tolsma edits",2243.482691489,231.1230250315,0.2243482691489,NA,"moderate",0,2243.48585959519,0,0,0,0,2243.48585959519,1,1,3,1444,16,6,3,11,1005,100.000000111759,82,82,"6",0.103019749565397,1,0.999998603362673,2.521484375
"1658","1647","Snowy Range","Bog","Tolsma edits",3778.901222035,312.44421201618,0.3778901222035,NA,"moderate",0,3778.90376264421,0,0,0,0,3778.90376264421,1,1,3,1565,15,6,3,11,1005,271.816726676445,302,58,"6",0.0826812328923283,1,0.999997658052042,2.521484375
"1659","1648","Snowy Range","Bog","Tolsma edits",619.482322544,100.29671760587,0.0619482322544,NA,"moderate",0,619.481162538419,0,0,0,0,619.481162538419,1,1,3,1545,20,6,3,11,1005,342.966348612202,133,133,"6",0.161904083386893,1,0.999999557838405,2.521484375
"1660","1649","Snowy Range","Bog","Tolsma edits",10964.069399685,571.34372718746,1.0964069399685,NA,"moderate",0,10964.0724171709,0,0,0,0,10964.0724171709,1,1,3,1560,11,6,3,11,1005,2300.88189865496,133,133,"6",0.0521105536967756,1,0.9999939303184,2.521484375
"1661","1650","Snowy Range","Bog","Tolsma edits",1648.914148495,176.92574231283,0.1648914148495,NA,"tall",0,1648.91453547203,0,0,0,0,1648.91453547203,1,1,3,1584,14,6,3,11,1005,1147.23475119073,313,47,"6",0.107298334770378,1,0.999998915838012,2.521484375
"1662","1651","Snowy Range","Bog","Tolsma edits",7099.570983484,369.10439906406,0.7099570983484,NA,"tall",0,7099.57077449882,0,0,0,0,7099.57077449882,1,1,3,1532,16,6,3,11,1005,203.771217547903,282,78,"6",0.0519896765484452,1,0.999995755130462,2.521484375
"1663","1652","Snowy Range","Bog","Tolsma edits",2598.031410652,201.37751585149,0.2598031410652,NA,"tall",0,2598.03366086197,0,0,0,0,2598.03366086197,1,1,3,1563,13,6,3,11,1005,187.481345587168,120,120,"6",0.0775115785843992,1,0.999998324143195,2.521484375
"1664","1653","Snowy Range","Bog","Tolsma edits",2002.501366824,191.16578822582,0.2002501366824,NA,"moderate",0,2002.50133349042,0,0,0,0,2002.50133349042,1,1,3,1509,15,6,3,11,1005,100.000000074506,82,82,"6",0.0954634994976368,1,0.932819439927374,2.521484375
"1665","1654","Snowy Range","Bog","Tolsma edits",996.319733813,151.95786100147,0.0996319733813,NA,"tall",0,996.319918145714,0,0,0,0,996.319918145714,1,1,3,1492,10,6,3,11,1005,588.27442012202,152,152,"6",0.152519172153616,1,0.959513707536576,2.521484375
"1666","1655","Snowy Range","Bog","Tolsma edits",2125.045332566,233.59390375453,0.2125045332566,NA,"tall",0,2125.04599657127,0,0,0,0,2125.04599657127,1,1,3,1515,9,6,3,11,1005,233.506173242997,25,25,"6",0.109924197933446,1,0.935850209247474,2.521484375
"1667","1656","Snowy Range","Bog","Tolsma edits",5367.815107808,327.50452271837,0.5367815107808,NA,"tall",0,5367.81087271546,0,0,0,0,5367.81087271546,1,1,3,1461,14,6,4,13,889,374.796111237664,268,92,"6",0.0610126310501983,1,0.999996662455323,1.6806640625
